name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Faisalabad,2024-06-20,110.7,73.5,93,110.7,73.5,94.8,63.3,41.2,0.787,100,4.17,rain,0,0,32.7,23.9,112.5,995,53.4,10,191.5,16.3,10,30,2024-06-20T05:03:33,2024-06-20T19:15:10,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-06-21,101.6,77.1,91,102,77.1,93.4,65.6,46.7,0.008,100,4.17,rain,0,0,11.2,7.2,134.6,999,70.6,10.7,308.1,26.7,9,10,2024-06-21T05:03:45,2024-06-21T19:15:23,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-06-22,107.1,80.7,95.9,110.1,85.2,98.8,64.1,38.6,0,0,0,,0,0,9.8,6.5,268.1,998.5,29.8,10.8,332.6,28.6,10,10,2024-06-22T05:03:59,2024-06-22T19:15:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-06-23,109.7,85.2,99.4,110.1,92.8,102.1,62.4,32.7,0.012,100,12.5,rain,0,0,26.4,15.2,289.8,998.5,22.5,10.8,318.9,27.6,10,10,2024-06-23T05:04:14,2024-06-23T19:15:45,0.54,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"remote,41630099999"
Faisalabad,2024-06-24,111.3,86.1,101.5,114.8,92.1,102.8,58.6,27.2,0,0,0,,0,0,10.3,6.3,322.6,996.7,8.8,10.8,336.5,29.1,10,10,2024-06-24T05:04:30,2024-06-24T19:15:53,0.58,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-06-25,112,86.1,103,117.2,93.3,104.8,57.6,25.7,0,0,0,,0,0,7.2,8.3,105.3,995.1,3.8,10.8,337.9,29.2,10,10,2024-06-25T05:04:48,2024-06-25T19:16:01,0.62,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-06-26,114.7,87.9,104.7,117.2,94.9,106.6,57.8,24.7,0,0,0,,0,0,12.3,6.9,185.3,994.8,9.7,10.8,336.1,29,10,10,2024-06-26T05:05:06,2024-06-26T19:16:07,0.65,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-06-27,112.9,86.1,99.2,117.6,94.5,108,71.1,42.8,0.016,100,8.33,rain,0,0,28,20.8,138.4,997.8,30.3,10.8,300.2,26,9,30,2024-06-27T05:05:26,2024-06-27T19:16:11,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-06-28,108.8,84.3,98.3,115.9,91.3,107.2,71.3,44,0,0,0,,0,0,16.3,10.5,145.9,997.5,29.7,10.8,323.6,28.1,9,10,2024-06-28T05:05:46,2024-06-28T19:16:15,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-06-29,111.3,88.8,100.7,118.6,103.6,109.6,70.6,40.7,0,0,0,,0,0,15.4,11.9,123,995.5,23.6,10.8,325.4,28.2,10,10,2024-06-29T05:06:08,2024-06-29T19:16:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-06-30,114.9,87.9,101.6,127.7,102.8,111,71.6,40.9,0.024,100,20.83,rain,0,0,17.7,18.3,144.5,994.3,21.8,11.1,319.4,27.7,9,30,2024-06-30T05:06:30,2024-06-30T19:16:17,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-07-01,112.7,89.7,101.7,126.8,105.4,112.1,73,42.6,0.016,100,12.5,rain,0,0,23.5,16.1,155.1,991.8,26.8,10.8,304.8,26.4,9,30,2024-07-01T05:06:54,2024-07-01T19:16:16,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-07-02,112.6,88.8,99.9,131.1,96.7,112.1,74.1,45.7,0.036,100,12.5,rain,0,0,32,19.9,176,990.5,69.1,10.2,308.8,26.7,9,60,2024-07-02T05:07:19,2024-07-02T19:16:13,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-07-03,113.5,89.7,103.1,134.9,103.2,115,73.2,41.2,0,0,0,,0,0,27.5,13,142.6,991.5,28.6,10.8,325.5,28.2,10,30,2024-07-03T05:07:44,2024-07-03T19:16:09,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-07-04,109.8,87.9,99,125.5,102.9,113.5,75.5,49.2,0,0,0,,0,0,28,18.3,121.7,995.5,22.7,10.8,320.8,27.5,9,30,2024-07-04T05:08:10,2024-07-04T19:16:03,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-07-05,108.2,75.3,94.7,120.6,75.3,107.4,75.5,56.7,0.984,100,4.17,rain,0,0,23.7,16.3,132.9,993.5,41,9.8,274.6,23.9,9,60,2024-07-05T05:08:38,2024-07-05T19:15:56,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,41630099999"
Faisalabad,2024-07-06,103.9,73.5,88.8,113.9,73.5,96.2,73.7,64.7,1.338,100,20.83,rain,0,0,23.7,18.3,115,993,71.4,10.2,277.3,23.9,9,30,2024-07-06T05:09:06,2024-07-06T19:15:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,41630099999"
Faisalabad,2024-07-07,97.6,78.9,89.5,109.5,78.9,97.6,73.1,60.5,0.008,100,4.17,rain,0,0,11.6,9.2,75.2,997,59,10.8,222.1,19.1,8,30,2024-07-07T05:09:34,2024-07-07T19:15:38,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-07-08,107,84.3,95.2,116.5,97.9,106.5,73.9,53.5,0,0,0,,0,0,17,10.3,117,999.5,16.7,10.8,322.9,27.8,9,30,2024-07-08T05:10:04,2024-07-08T19:15:26,0.08,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-07-09,108.8,85.2,97.2,120.7,100.6,108.8,73.4,50,0,0,0,,0,0,17.9,10.1,173.4,1000.3,17.6,10.8,316.2,27.2,9,30,2024-07-09T05:10:34,2024-07-09T19:15:13,0.11,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-07-10,111.6,85.2,99,122,98.1,108,71,45,0.748,100,4.17,rain,0,0,19.7,30,136.8,999.9,17,10.7,309.2,26.5,9,10,2024-07-10T05:11:05,2024-07-10T19:14:58,0.14,Rain,Clear conditions throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-07-11,114,84.3,100.8,125,98.1,109.6,70,41.9,0.012,100,4.17,rain,0,0,16.6,8.7,162.3,995.7,19.8,10.8,321.9,27.8,9,10,2024-07-11T05:11:37,2024-07-11T19:14:42,0.17,Rain,Clear conditions throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-07-12,111.5,73.5,95.1,117.4,73.5,101.4,69.7,48.7,1.575,100,8.33,rain,0,0,34.4,26.2,138.4,993.1,42.2,11.3,319.1,27.4,9,30,2024-07-12T05:12:09,2024-07-12T19:14:24,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-07-13,100.5,76.2,90.8,106.5,76.2,96,69.4,51.7,1.575,100,4.17,rain,0,0,18.6,10.7,123.6,996.2,21.3,11.5,321.6,27.7,9,30,2024-07-13T05:12:42,2024-07-13T19:14:05,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-07-14,104.5,84.3,96.1,114.4,96.6,106.4,72.7,49.4,0.032,100,20.83,rain,0,0,10.5,6.9,168.5,995.7,33.5,11.8,316.6,27.3,9,60,2024-07-14T05:13:15,2024-07-14T19:13:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,41630099999"
Faisalabad,2024-07-15,108.8,87.9,99.1,116.9,98.1,107.4,69.4,41.3,0,0,0,,0,0,13.6,8.1,110,998.2,10,11.4,323.4,27.9,10,10,2024-07-15T05:13:49,2024-07-15T19:13:22,0.3,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-07-16,111.3,87,100.6,121.3,98.4,108.2,67.7,38.6,0,0,0,,0,0,12.5,6.9,103.2,998.6,9.2,10.7,324.7,28.1,10,10,2024-07-16T05:14:23,2024-07-16T19:12:59,0.33,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-07-17,110.9,87.9,100.5,122,103.3,110.7,71.3,42.5,0,0,0,,0,0,17.7,9.4,165.8,998,6.6,10.8,320.2,27.6,9,10,2024-07-17T05:14:58,2024-07-17T19:12:33,0.37,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-07-18,111.1,88.8,99.2,117.5,99.8,108.1,71.1,43.6,0.004,100,4.17,rain,0,0,18.6,20.8,130.1,996.5,34.1,10.8,284.7,24.6,9,10,2024-07-18T05:15:33,2024-07-18T19:12:07,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-07-19,114,85.2,97.9,123.6,96.6,106.8,71.9,47.7,0.028,100,16.67,rain,0,0,18.1,18.3,134,995.3,38,10.7,305.4,26.5,9,10,2024-07-19T05:16:09,2024-07-19T19:11:39,0.43,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"remote,41630099999"
Faisalabad,2024-07-20,112.7,85.2,101.2,137.9,98.1,113.3,72.5,43.5,0,0,0,,0,0,19.7,13.6,198.8,996.2,66.9,11.9,307.6,26.8,9,10,2024-07-20T05:16:44,2024-07-20T19:11:09,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-07-21,113.8,89.7,101.5,140.5,101.4,114,72.7,44.3,0.02,100,8.33,rain,0,0,14.5,9.2,195.9,995.8,40.3,10.8,313.9,27.2,9,10,2024-07-21T05:17:21,2024-07-21T19:10:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-07-22,114.3,89.7,102.8,136.7,104.2,116.2,73.2,43.6,0.004,100,4.17,rain,0,0,20.8,11.9,132.3,995.2,26.9,10.8,309.6,26.8,9,30,2024-07-22T05:17:57,2024-07-22T19:10:06,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-07-23,114.3,84.3,98.4,121.3,92.7,108.9,73.7,48.5,0.04,100,8.33,rain,0,0,20.8,23,135.4,994.6,51.1,10.5,279,24,9,30,2024-07-23T05:18:34,2024-07-23T19:09:32,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-07-24,107.7,80.7,95.1,121.3,88.8,107.9,75.4,55.9,0.158,100,8.33,rain,0,0,19.7,14.8,125.9,992.5,73.6,10.6,306,26.6,9,30,2024-07-24T05:19:11,2024-07-24T19:08:56,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-07-25,107.5,86.1,97.1,137.7,99.4,113.7,76.4,54.8,0.008,100,4.17,rain,0,0,21,12.5,181.5,991.2,49.5,10.8,310,27,9,30,2024-07-25T05:19:49,2024-07-25T19:08:20,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-07-26,112.4,85.2,99.3,137.9,99.4,112.5,74.3,48.6,0.008,100,8.33,rain,0,0,19.2,11,152.5,992.1,42.7,10.8,308.6,26.8,9,10,2024-07-26T05:20:26,2024-07-26T19:07:41,0.67,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"remote,41630099999"
Faisalabad,2024-07-27,114.2,88.8,101,134.3,106.4,115.9,75.2,47.7,0.004,100,4.17,rain,0,0,19.7,12.5,136,993.8,23.5,10.8,305.9,26.4,9,30,2024-07-27T05:21:04,2024-07-27T19:07:02,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-07-28,108.4,89.7,98.5,125.1,105.8,115.1,76.8,52.7,0.008,100,8.33,rain,0,0,17.4,15.7,130.7,995.4,55.5,10.8,239.1,20.7,9,30,2024-07-28T05:21:42,2024-07-28T19:06:21,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-07-29,104.5,78.9,96.4,129.7,78.9,110.5,76.6,56.6,0.386,100,12.5,rain,0,0,15.7,18.3,112.1,995.7,68.3,10.6,172.1,15,8,30,2024-07-29T05:22:20,2024-07-29T19:05:39,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-07-30,106.4,80.7,97.1,126.9,87.2,112.2,76.3,55.8,0.012,100,8.33,rain,0,0,17,10.5,83.3,997.4,71.1,10.8,226.9,19.7,7,30,2024-07-30T05:22:58,2024-07-30T19:04:56,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-07-31,112,87,99.8,131.2,105,115.3,76.2,50.8,0.004,100,4.17,rain,0,0,13.4,8.9,66,996,59.6,10.8,254.6,22,8,30,2024-07-31T05:23:36,2024-07-31T19:04:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-08-01,101.6,82.5,91.2,112.5,91.3,102.5,75.4,61.9,0.201,100,25,rain,0,0,20.8,18.3,144.5,996.3,91.6,10.8,142.8,12.2,5,30,2024-08-01T05:24:15,2024-08-01T19:03:25,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-08-02,99.6,82.5,91.4,111.1,92.4,101.8,74.6,60.2,0,0,0,,0,0,15.7,11.2,122.4,996.6,52.4,10.7,294.4,25.4,9,30,2024-08-02T05:24:53,2024-08-02T19:02:37,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-08-03,99.6,84.3,93.1,123.6,96.4,106.3,75.9,58.6,0.111,100,8.33,rain,0,0,15.4,12.8,108,997.4,52.3,11.1,253.8,21.9,9,30,2024-08-03T05:25:32,2024-08-03T19:01:49,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,41630099999"
Faisalabad,2024-08-04,100.7,82.5,90.7,112.2,92.4,102.5,76,64.2,0.276,100,4.17,rain,0,0,15.2,11.4,111.9,999.7,61.2,10.9,218.9,18.9,9,30,2024-08-04T05:26:10,2024-08-04T19:00:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-08-05,101.6,82.5,92.3,115.1,92.4,104.6,75.8,60.6,0.072,100,16.67,rain,0,0,12.3,7.8,116.1,999.7,63.9,10,187.3,16.2,9,30,2024-08-05T05:26:48,2024-08-05T19:00:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,41630099999"
Faisalabad,2024-08-06,101.7,84.3,94.1,113.7,98.1,106.1,74.9,55.6,0.004,100,4.17,rain,0,0,16.1,9.6,121.1,997.4,62.7,10.8,172,15,8,30,2024-08-06T05:27:27,2024-08-06T18:59:16,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-08-07,103,86.1,93.9,120.7,99.7,107.8,76.4,58.6,0,0,0,,0,0,14.3,11.4,120.4,997.7,39.8,10.8,198.4,17,9,30,2024-08-07T05:28:05,2024-08-07T18:58:23,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-08-08,100.8,84.3,91.9,118.7,97.6,105.2,76.6,63,0.008,100,4.17,rain,0,0,14.5,11.4,106.3,1000.1,65.1,10.8,213.4,18.3,8,30,2024-08-08T05:28:44,2024-08-08T18:57:28,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,41630099999"
Faisalabad,2024-08-09,100.7,85.2,93,123.1,99.5,106.1,76.1,60.6,0.827,100,4.17,rain,0,0,13.9,9.2,125.4,1001.4,53.9,10.8,190.1,16.4,8,30,2024-08-09T05:29:22,2024-08-09T18:56:33,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-08-10,102.8,84.3,94.9,123.6,100.1,108.2,75.3,55.8,0,0,0,,0,0,17.9,11.9,127.8,1000,69.4,10.8,196.5,17,8,30,2024-08-10T05:30:00,2024-08-10T18:55:36,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-08-11,101.9,84.3,92.3,114,95.4,104.1,75.5,60,0.114,100,16.67,rain,0,0,17.7,13.9,122.4,998.5,43.8,10.5,200.9,17.3,9,60,2024-08-11T05:30:38,2024-08-11T18:54:39,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,41630099999"
Faisalabad,2024-08-12,101.2,84.8,93,110.6,95.3,103.1,74,56.6,0.107,100,29.17,rain,0,0,15,8.9,97.9,1000.4,21,15,269.2,23.2,9,60,2024-08-12T05:31:16,2024-08-12T18:53:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Faisalabad,2024-08-13,102.6,84.3,93.8,116.5,96.7,105.3,74.6,55.6,0,0,0,,0,0,17.4,12.3,123.7,1001.7,35.1,11.3,246.9,21.4,9,30,2024-08-13T05:31:54,2024-08-13T18:52:41,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-08-14,103.2,84.3,94.3,118.6,95.7,106.1,74.6,55.1,0,0,0,,0,0,14.8,10.1,130.7,1001.8,34.6,10.8,231.4,19.9,9,30,2024-08-14T05:32:32,2024-08-14T18:51:40,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-08-15,102.3,86.1,94.7,119.3,102.1,107.8,75.4,55.6,0,0,0,,0,0,17.7,11.4,120.4,1000.5,51.9,10.8,184,16.1,8,30,2024-08-15T05:33:10,2024-08-15T18:50:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-08-16,102.5,78.9,91.1,113.7,78.9,102,75.9,64.2,1.181,100,12.5,rain,0,0,14.3,11.4,97.6,1000.3,60.1,10.7,227.4,19.7,9,30,2024-08-16T05:33:48,2024-08-16T18:49:36,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-08-17,91.8,78.9,85.8,102.2,78.9,95.5,76.7,75.6,1.063,100,12.5,rain,0,0,14.1,10.5,67,1003.1,93.1,10.2,110,9.5,5,30,2024-08-17T05:34:25,2024-08-17T18:48:33,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"remote,41630099999"
Faisalabad,2024-08-18,91.5,80.7,86,113.3,89.6,97.8,77.7,77.3,0.052,100,20.83,rain,0,0,14.8,9.4,228.7,1003.7,92.8,10.3,108.8,9.4,4,30,2024-08-18T05:35:03,2024-08-18T18:47:28,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"remote,41630099999"
Faisalabad,2024-08-19,96.5,82.5,88.9,115.7,90,100.9,76.7,68.7,0,0,0,,0,0,10.5,9.2,220.8,1002,56.7,10.8,278,24,9,30,2024-08-19T05:35:40,2024-08-19T18:46:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-08-20,100.5,85.2,91.6,114.4,93.3,102.4,74.5,59,0.004,100,4.17,rain,0,0,13.2,8.3,191.7,1001.6,52,11.9,207.7,18,9,30,2024-08-20T05:36:17,2024-08-20T18:45:17,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-08-21,99.2,85.2,91.7,108.7,94.3,101.7,73.8,58,0.004,100,4.17,rain,0,0,13.6,13.9,111.3,1003.2,55.8,10.8,211.3,18.4,9,30,2024-08-21T05:36:54,2024-08-21T18:44:10,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-08-22,100.1,83.4,91.7,112.8,94.2,101.6,73.8,57.8,0.047,100,12.5,rain,0,0,13.2,9.2,123.4,1002.3,40,10.6,222.3,19.3,9,30,2024-08-22T05:37:31,2024-08-22T18:43:03,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-08-23,103.4,83.4,91.8,116.5,93.9,101.5,73.7,57.7,0.031,100,4.17,rain,0,0,17.7,13.6,149.3,1002.5,49.2,10.3,241.8,20.9,9,30,2024-08-23T05:38:08,2024-08-23T18:41:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-08-24,104.6,83.4,93.3,118.6,92.5,101.4,71.1,51.9,0,0,0,,0,0,13.9,9.2,131.6,1002.4,11.5,10.8,286.3,24.7,9,30,2024-08-24T05:38:44,2024-08-24T18:40:46,0.66,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-08-25,105.9,85.2,94.5,119.3,91.1,104,71.2,50.9,0,0,0,,0,0,17.2,9.4,113.8,1000.8,20.1,10.8,284.7,24.4,9,30,2024-08-25T05:39:21,2024-08-25T18:39:36,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-08-26,103.4,86.1,93.4,119.3,96.5,105.1,74.7,56.6,0.004,100,4.17,rain,0,0,21.9,10.3,114.4,1000.5,69,10.8,210.7,18.2,9,60,2024-08-26T05:39:57,2024-08-26T18:38:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,41630099999"
Faisalabad,2024-08-27,96.2,79.8,88.5,104.7,79.8,96.4,74,64.2,0.764,100,12.5,rain,0,0,23.3,14.3,90.7,1003.7,59.4,10.8,216.3,18.5,8,30,2024-08-27T05:40:34,2024-08-27T18:37:15,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-08-28,87.5,78,82.4,95.1,78,87.5,73.8,75.9,0.173,100,12.5,rain,0,0,22.8,12.3,40.9,1004.2,86.2,10.5,82.4,6.9,3,30,2024-08-28T05:41:10,2024-08-28T18:36:03,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-08-29,93.8,77.1,82,102,77.1,85.3,73.5,77.1,1.826,100,20.83,rain,0,0,19.9,12.5,66,1002.7,63.6,10.1,173.5,14.9,9,30,2024-08-29T05:41:46,2024-08-29T18:34:51,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,41630099999"
Faisalabad,2024-08-30,93.6,76.4,83.3,102.9,76.4,88.4,75.2,78.8,1.299,100,16.67,rain,0,0,12.5,9.2,74.1,1005.4,72.6,9.3,230.6,19.9,9,30,2024-08-30T05:42:22,2024-08-30T18:33:38,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,41630099999"
Faisalabad,2024-08-31,96,78.9,87,108.4,78.9,93.8,73,65.8,0,0,0,,0,0,10.5,6.5,318,1005.1,18.8,10.6,273.5,23.6,9,30,2024-08-31T05:42:58,2024-08-31T18:32:25,0.9,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-01,102.1,82.5,91.5,115.7,89.8,100.2,72.6,57,0,0,0,,0,0,10.3,6,218.3,1003.2,15.2,10.8,272.6,23.4,9,10,2024-09-01T05:43:34,2024-09-01T18:31:11,0.94,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-02,101.2,84.3,92.6,116.5,92,102,72.6,54.5,0,0,0,,0,0,14.1,10.1,155.8,1003.5,38.5,10.8,246.9,21.3,9,30,2024-09-02T05:44:09,2024-09-02T18:29:57,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-09-03,96.2,78.9,87.7,104.1,78.9,95.9,74,65.6,0.064,100,25,rain,0,0,17.9,9.8,87.8,1005.3,75.9,10.2,169.9,14.8,8,30,2024-09-03T05:44:45,2024-09-03T18:28:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-09-04,97.2,78,88,106.8,78,94.2,71.9,61.5,0,0,0,,0,0,6.5,4.7,344.1,1003.2,24.3,10.8,270.5,23.3,9,10,2024-09-04T05:45:21,2024-09-04T18:27:27,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-09-05,101,81.6,91,108,87.4,97.3,69.9,52.9,0,0,0,,0,0,5.8,4.7,231.7,1000.2,16.2,10.8,272.1,23.5,9,10,2024-09-05T05:45:56,2024-09-05T18:26:12,0.07,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-06,103,82.5,92.5,115.1,88.9,99.6,70,51.3,0,0,0,,0,0,15.2,8.1,154,1001.6,21.9,10.8,269.9,23.3,9,10,2024-09-06T05:46:31,2024-09-06T18:24:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-09-07,101.6,80.7,90.8,109.5,85.8,98.3,71.8,56.2,0,0,0,,0,0,16.1,14.3,121.9,1003.2,20.7,10.8,248,21.5,9,10,2024-09-07T05:47:07,2024-09-07T18:23:40,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-09-08,101.9,81.6,91.4,111.7,89.7,99.2,72,55.6,0,0,0,,0,0,13.9,7.8,104,1003.4,6.7,10.8,265.8,23,9,30,2024-09-08T05:47:42,2024-09-08T18:22:23,0.17,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-09,104.8,83.4,93.3,118,89.8,101.8,70.9,51.9,0,0,0,,0,0,17.2,9.4,112.8,1000.8,5.4,10.8,267,23.1,9,10,2024-09-09T05:48:17,2024-09-09T18:21:06,0.21,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-10,104.1,83.4,92.4,115.3,89.5,99.3,69.9,51.6,0,0,0,,0,0,17.9,11.4,101.2,1000.2,10.4,10.8,265,23,9,10,2024-09-10T05:48:53,2024-09-10T18:19:49,0.24,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
